start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
2262	-1.551750E-09	-1.993234E-10	+2.445422E-10
2263	-5.384625E-09	-2.016148E-10	+2.444449E-10
2264	-2.587500E-11	-2.015372E-10	+2.443369E-10
2265	-6.052500E-09	-2.041204E-10	+2.442427E-10
2266	-1.865625E-09	-2.048536E-10	+2.441359E-10
2267	-1.026000E-09	-2.052158E-10	+2.440285E-10
2268	-3.497625E-09	-2.066675E-10	+2.439252E-10
2269	-7.626375E-09	-2.099375E-10	+2.438396E-10
2270	+3.292875E-09	-2.083944E-10	+2.437370E-10
2271	-1.836375E-09	-2.091113E-10	+2.436307E-10
2272	+8.438250E-09	-2.053052E-10	+2.435532E-10
2273	-2.739750E-09	-2.064203E-10	+2.434486E-10
2274	-8.123625E-09	-2.099019E-10	+2.433664E-10
2275	-1.721625E-09	-2.105664E-10	+2.432603E-10
2276	-5.196375E-09	-2.127570E-10	+2.431633E-10
2277	-3.187500E-10	-2.128035E-10	+2.430565E-10
2278	+6.348750E-10	-2.124314E-10	+2.429501E-10
2279	+4.286250E-09	-2.104574E-10	+2.428515E-10
2280	+2.319000E-09	-2.093480E-10	+2.427475E-10
2281	-4.725750E-09	-2.113280E-10	+2.426491E-10
2282	+9.277500E-10	-2.108289E-10	+2.425432E-10
2283	-1.508625E-09	-2.113973E-10	+2.424376E-10
2284	-3.457500E-09	-2.128186E-10	+2.423356E-10
2285	-2.709750E-09	-2.139113E-10	+2.422320E-10
2286	+7.998375E-09	-2.103189E-10	+2.421527E-10
2287	+2.004750E-09	-2.093503E-10	+2.420487E-10
2288	+6.442500E-09	-2.064431E-10	+2.419604E-10
2289	-2.978625E-09	-2.076542E-10	+2.418577E-10
2290	-3.165375E-09	-2.089457E-10	+2.417555E-10
2291	-4.497000E-09	-2.108174E-10	+2.416572E-10
2292	-4.291500E-09	-2.125978E-10	+2.415583E-10
2293	+1.604625E-09	-2.118053E-10	+2.414542E-10
2294	+3.360000E-09	-2.102483E-10	+2.413540E-10
2295	+6.078750E-10	-2.098918E-10	+2.412491E-10
2296	-1.301250E-10	-2.098571E-10	+2.411440E-10
2297	-5.121750E-09	-2.119955E-10	+2.410484E-10
2298	-1.875000E-10	-2.119848E-10	+2.409435E-10
2299	+6.285000E-10	-2.116192E-10	+2.408390E-10
2300	-3.975750E-09	-2.132558E-10	+2.407398E-10
2301	-4.505250E-09	-2.151211E-10	+2.406424E-10
2302	-4.237875E-09	-2.168686E-10	+2.405442E-10
2303	-6.562875E-09	-2.196241E-10	+2.404555E-10
2304	+7.137375E-09	-2.164310E-10	+2.403723E-10
2305	-1.461375E-09	-2.169711E-10	+2.402686E-10
2306	+4.537500E-09	-2.149093E-10	+2.401733E-10
2307	+4.165875E-09	-2.130104E-10	+2.400766E-10
2308	-9.858750E-09	-2.171897E-10	+2.400090E-10
2309	-2.405250E-09	-2.181373E-10	+2.399069E-10
2310	-4.978875E-09	-2.201982E-10	+2.398119E-10
2311	+3.123750E-10	-2.199678E-10	+2.397082E-10
2312	+8.106750E-09	-2.163662E-10	+2.396315E-10
2313	+4.485000E-10	-2.160788E-10	+2.395281E-10
2314	-5.827500E-10	-2.162373E-10	+2.394246E-10
2315	-2.606625E-09	-2.172698E-10	+2.393234E-10
2316	+7.350000E-10	-2.168586E-10	+2.392204E-10
2317	-3.068625E-09	-2.180894E-10	+2.391203E-10
2318	-3.010125E-09	-2.192939E-10	+2.390201E-10
2319	+1.928625E-09	-2.183677E-10	+2.389188E-10
2320	-3.387375E-09	-2.197337E-10	+2.388197E-10
2321	+4.793250E-09	-2.175738E-10	+2.387266E-10
2322	-5.190750E-09	-2.197156E-10	+2.386334E-10
2323	+4.683750E-09	-2.176048E-10	+2.385400E-10
2324	+4.421250E-10	-2.173209E-10	+2.384375E-10
2325	+2.976375E-09	-2.159473E-10	+2.383389E-10
2326	-4.615875E-09	-2.178389E-10	+2.382439E-10
2327	+2.316750E-09	-2.167497E-10	+2.381440E-10
2328	-4.917375E-09	-2.187688E-10	+2.380502E-10
2329	+1.297500E-08	-2.131039E-10	+2.380154E-10
2330	-1.542000E-09	-2.136742E-10	+2.379139E-10
2331	+3.407625E-09	-2.121207E-10	+2.378169E-10
2332	+1.296000E-09	-2.114739E-10	+2.377158E-10
2333	-4.901250E-09	-2.134841E-10	+2.376224E-10
2334	-6.567750E-09	-2.162066E-10	+2.375361E-10
2335	-1.877250E-09	-2.169180E-10	+2.374355E-10
2336	+4.333875E-09	-2.149699E-10	+2.373418E-10
2337	+1.096237E-08	-2.101871E-10	+2.372884E-10
2338	+4.038000E-09	-2.083701E-10	+2.371939E-10
2339	-6.712500E-11	-2.083097E-10	+2.370924E-10
2340	+2.230500E-09	-2.072675E-10	+2.369934E-10
2341	-3.162375E-09	-2.085298E-10	+2.368955E-10
2342	-3.966750E-09	-2.101345E-10	+2.367998E-10
2343	-8.433750E-10	-2.104048E-10	+2.366988E-10
2344	-1.877250E-09	-2.111159E-10	+2.365989E-10
2345	-4.243500E-09	-2.128354E-10	+2.365042E-10
2346	-5.535000E-09	-2.151041E-10	+2.364143E-10
2347	-2.437500E-10	-2.151163E-10	+2.363135E-10
2348	-7.284000E-09	-2.181269E-10	+2.362320E-10
2349	-6.369375E-09	-2.207455E-10	+2.361460E-10
2350	+2.743500E-09	-2.194841E-10	+2.360488E-10
2351	+3.992625E-09	-2.176925E-10	+2.359552E-10
2352	-2.290125E-09	-2.185737E-10	+2.358565E-10
2353	+1.290375E-09	-2.179324E-10	+2.357571E-10
2354	-1.796250E-10	-2.179161E-10	+2.356570E-10
2355	+2.257875E-09	-2.168648E-10	+2.355592E-10
2356	-2.998500E-09	-2.180455E-10	+2.354622E-10
2357	+5.911500E-09	-2.154449E-10	+2.353766E-10
2358	-4.080000E-09	-2.170838E-10	+2.352825E-10
2359	-4.852500E-09	-2.190488E-10	+2.351909E-10
2360	+2.588625E-09	-2.178591E-10	+2.350943E-10
2361	-6.465375E-09	-2.205052E-10	+2.350096E-10
2362	-4.070625E-09	-2.221353E-10	+2.349157E-10
2363	+4.743750E-10	-2.218405E-10	+2.348165E-10
2364	-4.192500E-09	-2.235201E-10	+2.347231E-10
2365	-6.675000E-10	-2.237079E-10	+2.346239E-10
2366	-3.382500E-10	-2.237563E-10	+2.345247E-10
2367	-7.810875E-09	-2.269617E-10	+2.344475E-10
2368	+5.333625E-09	-2.246134E-10	+2.343603E-10
2369	+1.550250E-09	-2.238642E-10	+2.342625E-10
2370	-2.511750E-09	-2.248296E-10	+2.341657E-10
2371	+3.378750E-09	-2.233097E-10	+2.340718E-10
2372	+7.887750E-09	-2.198902E-10	+2.339981E-10
2373	-5.491500E-09	-2.221117E-10	+2.339100E-10
2374	+2.199750E-09	-2.210916E-10	+2.338137E-10
2375	+3.756750E-09	-2.194167E-10	+2.337212E-10
2376	-1.110375E-09	-2.197917E-10	+2.336231E-10
2377	-1.942500E-10	-2.197809E-10	+2.335248E-10
2378	+5.000625E-09	-2.175856E-10	+2.334369E-10
2379	-2.869500E-09	-2.187003E-10	+2.333414E-10
2380	+4.997250E-09	-2.165088E-10	+2.332537E-10
2381	+9.375750E-09	-2.124801E-10	+2.331905E-10
2382	+1.089562E-08	-2.078168E-10	+2.331392E-10
2383	+5.703375E-09	-2.053362E-10	+2.330546E-10
2384	+1.901250E-09	-2.044525E-10	+2.329585E-10
2385	-2.501250E-09	-2.054156E-10	+2.328628E-10
2386	+6.422250E-09	-2.026378E-10	+2.327817E-10
2387	+1.421250E-10	-2.024934E-10	+2.326842E-10
2388	+2.298375E-09	-2.014461E-10	+2.325891E-10
2389	-8.845875E-09	-2.050646E-10	+2.325199E-10
2390	+2.562000E-09	-2.039068E-10	+2.324255E-10
2391	-2.725875E-09	-2.049616E-10	+2.323306E-10
2392	+6.001500E-09	-2.023669E-10	+2.322480E-10
2393	-1.645125E-09	-2.029698E-10	+2.321517E-10
2394	+1.145625E-09	-2.024065E-10	+2.320554E-10
2395	+8.128125E-09	-1.989282E-10	+2.319845E-10
2396	+2.974500E-09	-1.976037E-10	+2.318915E-10
2397	+4.652250E-09	-1.955804E-10	+2.318036E-10
2398	+6.273750E-10	-1.952372E-10	+2.317071E-10
2399	-4.020750E-09	-1.968319E-10	+2.316160E-10
2400	-8.747250E-09	-2.003945E-10	+2.315469E-10
2401	+4.938750E-10	-2.001054E-10	+2.314506E-10
2402	-3.594750E-09	-2.015186E-10	+2.313586E-10
2403	+3.442500E-09	-2.000022E-10	+2.312672E-10
2404	+5.370000E-10	-1.996956E-10	+2.311712E-10
2405	+1.040700E-08	-1.952853E-10	+2.311172E-10
2406	+3.663000E-09	-1.936817E-10	+2.310266E-10
2407	-1.250625E-09	-1.941208E-10	+2.309311E-10
2408	-7.345500E-09	-1.970907E-10	+2.308542E-10
2409	-1.955250E-09	-1.978205E-10	+2.307595E-10
2410	+3.925125E-09	-1.961098E-10	+2.306701E-10
2411	-3.727125E-09	-1.975743E-10	+2.305791E-10
2412	-3.865500E-09	-1.990950E-10	+2.304885E-10
2413	-4.816125E-09	-2.010084E-10	+2.304009E-10
2414	+3.441375E-09	-1.994995E-10	+2.303104E-10
2415	-6.915375E-09	-2.022804E-10	+2.302318E-10
2416	-1.251375E-09	-2.027147E-10	+2.301369E-10
2417	+3.638625E-09	-2.011254E-10	+2.300471E-10
2418	+2.613750E-09	-1.999612E-10	+2.299549E-10
2419	+4.374750E-09	-1.980701E-10	+2.298676E-10
2420	+6.504000E-09	-1.953006E-10	+2.297893E-10
2421	+3.780750E-09	-1.936583E-10	+2.297002E-10
2422	-6.802500E-09	-1.963870E-10	+2.296216E-10
2423	-2.052750E-09	-1.971531E-10	+2.295281E-10
2424	-7.170000E-10	-1.973676E-10	+2.294335E-10
2425	+1.295063E-08	-1.919457E-10	+2.294029E-10
2426	+3.203625E-09	-1.905461E-10	+2.293126E-10
2427	-4.833750E-09	-1.924592E-10	+2.292261E-10
2428	+1.726500E-09	-1.916689E-10	+2.291330E-10
2429	+1.130250E-09	-1.911246E-10	+2.290393E-10
2430	+1.289625E-09	-1.905153E-10	+2.289458E-10
2431	+1.925250E-09	-1.896450E-10	+2.288533E-10
2432	+1.372500E-10	-1.895105E-10	+2.287592E-10
2433	-2.018250E-09	-1.902622E-10	+2.286664E-10
2434	+1.348875E-09	-1.896298E-10	+2.285733E-10
2435	+4.570875E-09	-1.876748E-10	+2.284878E-10
2436	+4.408500E-09	-1.857880E-10	+2.284018E-10
2437	+9.663000E-09	-1.817467E-10	+2.283438E-10
2438	-2.639625E-09	-1.827548E-10	+2.282523E-10
2439	+3.243750E-10	-1.825469E-10	+2.281588E-10
2440	-6.645000E-10	-1.827444E-10	+2.280654E-10
2441	+4.147500E-10	-1.824996E-10	+2.279721E-10
2442	+1.124250E-09	-1.819645E-10	+2.278793E-10
2443	+1.428375E-09	-1.813054E-10	+2.277870E-10
2444	+4.122750E-09	-1.795443E-10	+2.277006E-10
2445	+5.125500E-09	-1.773745E-10	+2.276178E-10
2446	+1.455750E-09	-1.767069E-10	+2.275257E-10
2447	-7.132500E-10	-1.769261E-10	+2.274328E-10
2448	+1.404750E-09	-1.762800E-10	+2.273408E-10
2449	-2.678625E-09	-1.773018E-10	+2.272502E-10
2450	-4.624125E-09	-1.791168E-10	+2.271647E-10
2451	+2.624250E-09	-1.779731E-10	+2.270749E-10
2452	+2.628000E-09	-1.768287E-10	+2.269851E-10
2453	+3.253125E-09	-1.754304E-10	+2.268969E-10
2454	-9.617250E-09	-1.792780E-10	+2.268370E-10
2455	-3.383625E-09	-1.805832E-10	+2.267484E-10
2456	-4.470375E-09	-1.823299E-10	+2.266628E-10
2457	-2.925000E-10	-1.823747E-10	+2.265705E-10
2458	+1.932000E-09	-1.815145E-10	+2.264799E-10
2459	-4.296000E-09	-1.831877E-10	+2.263940E-10
2460	+5.976750E-09	-1.806837E-10	+2.263158E-10
2461	-7.881000E-09	-1.838126E-10	+2.262455E-10
2462	-8.898750E-10	-1.840994E-10	+2.261537E-10
2463	-9.708750E-10	-1.844188E-10	+2.260621E-10
2464	-5.962500E-11	-1.843682E-10	+2.259704E-10
2465	+1.855125E-09	-1.835408E-10	+2.258802E-10
2466	-8.623500E-09	-1.869634E-10	+2.258145E-10
2467	+6.001875E-09	-1.844547E-10	+2.257369E-10
2468	-4.080750E-09	-1.860334E-10	+2.256509E-10
2469	-4.439625E-09	-1.877562E-10	+2.255661E-10
2470	-3.846750E-09	-1.892376E-10	+2.254796E-10
2471	-4.743750E-09	-1.910808E-10	+2.253959E-10
2472	+5.303625E-09	-1.888580E-10	+2.253157E-10
2473	+9.887250E-09	-1.847836E-10	+2.252614E-10
2474	+1.084500E-09	-1.842705E-10	+2.251709E-10
2475	+2.596875E-09	-1.831468E-10	+2.250827E-10
2476	+6.221250E-10	-1.828216E-10	+2.249920E-10
2477	-7.796625E-09	-1.858954E-10	+2.249222E-10
2478	+4.273125E-09	-1.840959E-10	+2.248386E-10
2479	-4.965000E-09	-1.860245E-10	+2.247561E-10
2480	-6.185625E-09	-1.884437E-10	+2.246785E-10
2481	+1.711500E-09	-1.876779E-10	+2.245893E-10
2482	-1.563375E-09	-1.882322E-10	+2.244994E-10
2483	-2.052375E-09	-1.889829E-10	+2.244103E-10
2484	-4.284375E-09	-1.906316E-10	+2.243260E-10
2485	+1.455375E-09	-1.899693E-10	+2.242366E-10
2486	+3.224250E-09	-1.885959E-10	+2.241506E-10
2487	-7.110375E-09	-1.913791E-10	+2.240778E-10
2488	-1.614000E-09	-1.919509E-10	+2.239884E-10
2489	-1.875375E-09	-1.926272E-10	+2.238994E-10
2490	-4.832625E-09	-1.944907E-10	+2.238173E-10
2491	-1.669875E-09	-1.950829E-10	+2.237282E-10
2492	-1.261875E-09	-1.955110E-10	+2.236388E-10
2493	+1.891500E-09	-1.946739E-10	+2.235506E-10
2494	-4.698750E-10	-1.947842E-10	+2.234610E-10
2495	+2.700000E-10	-1.945979E-10	+2.233715E-10
2496	-1.117875E-09	-1.949678E-10	+2.232823E-10
2497	+5.231625E-09	-1.927946E-10	+2.232034E-10
2498	-2.334000E-09	-1.936518E-10	+2.231157E-10
2499	-8.577000E-09	-1.970065E-10	+2.230516E-10
2500	+7.242000E-09	-1.940308E-10	+2.229823E-10
2501	+5.836500E-09	-1.916196E-10	+2.229061E-10
2502	+3.658500E-09	-1.900808E-10	+2.228223E-10
2503	+8.325000E-10	-1.896722E-10	+2.227337E-10
2504	+2.719500E-09	-1.885104E-10	+2.226477E-10
2505	+6.000000E-09	-1.860400E-10	+2.225725E-10
2506	-3.258750E-10	-1.860958E-10	+2.224837E-10
2507	+6.450000E-11	-1.859958E-10	+2.223950E-10
2508	+4.962375E-09	-1.839430E-10	+2.223158E-10
2509	-3.285750E-09	-1.851793E-10	+2.222306E-10
2510	-4.852500E-10	-1.852989E-10	+2.221420E-10
2511	+2.119500E-09	-1.843810E-10	+2.220555E-10
2512	+4.112250E-09	-1.826705E-10	+2.219736E-10
2513	-2.774250E-09	-1.837018E-10	+2.218877E-10
2514	-3.388875E-09	-1.849767E-10	+2.218031E-10
2515	+8.688750E-10	-1.845577E-10	+2.217153E-10
2516	+1.327125E-09	-1.839569E-10	+2.216279E-10
2517	+1.014750E-09	-1.834806E-10	+2.215404E-10
2518	+9.975000E-10	-1.830116E-10	+2.214529E-10
2519	+6.491250E-10	-1.826813E-10	+2.213652E-10
2520	+3.258000E-09	-1.813159E-10	+2.212815E-10
2521	+2.998500E-09	-1.800546E-10	+2.211973E-10
2522	-2.133750E-09	-1.808293E-10	+2.211110E-10
2523	-4.106250E-09	-1.823851E-10	+2.210288E-10
2524	+1.809750E-09	-1.815958E-10	+2.209426E-10
2525	-3.596250E-10	-1.816663E-10	+2.208551E-10
2526	-7.699500E-09	-1.846425E-10	+2.207877E-10
2527	-2.545125E-09	-1.855766E-10	+2.207023E-10
2528	-4.339500E-09	-1.872198E-10	+2.206211E-10
2529	-8.001000E-09	-1.903095E-10	+2.205555E-10
2530	-9.510000E-10	-1.906101E-10	+2.204685E-10
2531	+1.499625E-09	-1.899423E-10	+2.203824E-10
2532	-2.640750E-09	-1.909102E-10	+2.202975E-10
2533	+5.541000E-09	-1.886474E-10	+2.202221E-10
2534	+1.125825E-08	-1.841300E-10	+2.201815E-10
2535	-1.211250E-09	-1.845352E-10	+2.200950E-10
2536	+4.868250E-09	-1.825428E-10	+2.200172E-10
2537	-2.257500E-09	-1.833607E-10	+2.199320E-10
2538	-1.516875E-09	-1.838861E-10	+2.198460E-10
2539	+6.805500E-09	-1.811333E-10	+2.197766E-10
2540	+7.203750E-10	-1.807783E-10	+2.196903E-10
2541	-9.564000E-09	-1.844711E-10	+2.196349E-10
2542	+3.156750E-09	-1.831567E-10	+2.195524E-10
2543	-6.868500E-09	-1.857856E-10	+2.194818E-10
2544	-4.893375E-09	-1.876361E-10	+2.194033E-10
2545	+6.883125E-09	-1.848578E-10	+2.193347E-10
2546	-3.006375E-09	-1.859660E-10	+2.192513E-10
2547	-1.176375E-09	-1.863548E-10	+2.191656E-10
2548	+4.123125E-09	-1.846635E-10	+2.190861E-10
2549	+2.148750E-10	-1.845068E-10	+2.190002E-10
2550	+3.123750E-09	-1.832094E-10	+2.189181E-10
2551	-3.304125E-09	-1.844328E-10	+2.188357E-10
2552	+6.783750E-10	-1.840947E-10	+2.187502E-10
2553	-2.950125E-09	-1.851782E-10	+2.186672E-10
2554	+1.087125E-09	-1.846800E-10	+2.185821E-10
2555	-9.408750E-09	-1.882902E-10	+2.185264E-10
2556	-2.407875E-09	-1.891586E-10	+2.184426E-10
2557	+1.831125E-09	-1.883685E-10	+2.183586E-10
2558	-3.282375E-09	-1.895780E-10	+2.182765E-10
2559	+2.149500E-09	-1.886640E-10	+2.181931E-10
2560	+3.204375E-09	-1.873386E-10	+2.181119E-10
2561	-2.145000E-09	-1.881030E-10	+2.180281E-10
2562	+2.338500E-09	-1.871168E-10	+2.179452E-10
2563	+4.600500E-09	-1.852488E-10	+2.178681E-10
2564	+8.977500E-10	-1.848264E-10	+2.177836E-10
2565	+1.554375E-09	-1.841484E-10	+2.176997E-10
2566	-7.703250E-09	-1.870787E-10	+2.176346E-10
2567	-4.608375E-09	-1.888010E-10	+2.175566E-10
2568	+4.458750E-09	-1.869912E-10	+2.174794E-10
2569	-1.072125E-09	-1.873358E-10	+2.173950E-10
2570	-4.740000E-09	-1.891072E-10	+2.173176E-10
2571	-6.184500E-09	-1.914392E-10	+2.172456E-10
2572	-2.135250E-09	-1.921949E-10	+2.171624E-10
2573	-6.393750E-09	-1.946052E-10	+2.170914E-10
2574	+4.830375E-09	-1.926530E-10	+2.170158E-10
2575	+2.093625E-09	-1.917651E-10	+2.169333E-10
2576	+1.677750E-09	-1.910394E-10	+2.168503E-10
2577	+1.660500E-09	-1.903209E-10	+2.167673E-10
2578	+8.940375E-09	-1.867791E-10	+2.167122E-10
2579	-5.882250E-09	-1.889875E-10	+2.166394E-10
2580	+3.746625E-09	-1.874621E-10	+2.165608E-10
2581	+2.889750E-09	-1.862698E-10	+2.164801E-10
2582	+9.948750E-10	-1.858124E-10	+2.163968E-10
2583	+2.296500E-09	-1.848513E-10	+2.163151E-10
2584	+9.217500E-10	-1.844231E-10	+2.162318E-10
2585	+8.123250E-09	-1.812093E-10	+2.161720E-10
2586	-2.882250E-09	-1.822538E-10	+2.160909E-10
2587	-1.327875E-09	-1.826966E-10	+2.160078E-10
2588	+1.092375E-09	-1.822039E-10	+2.159249E-10
2589	-1.179375E-09	-1.825891E-10	+2.158418E-10
2590	-3.532500E-09	-1.838825E-10	+2.157624E-10
2591	-2.773875E-09	-1.848821E-10	+2.156814E-10
2592	-1.373250E-09	-1.853406E-10	+2.155987E-10
2593	-3.677625E-09	-1.866874E-10	+2.155197E-10
2594	+9.741750E-09	-1.828599E-10	+2.154706E-10
2595	+8.482500E-10	-1.824626E-10	+2.153879E-10
2596	+1.803375E-09	-1.816976E-10	+2.153063E-10
2597	+3.747000E-09	-1.801848E-10	+2.152287E-10
2598	+4.653750E-10	-1.799363E-10	+2.151460E-10
2599	-3.562500E-09	-1.812378E-10	+2.150671E-10
2600	+1.405500E-09	-1.806275E-10	+2.149852E-10
2601	-5.133000E-09	-1.825316E-10	+2.149110E-10
2602	-5.532750E-09	-1.845878E-10	+2.148382E-10
2603	+5.571750E-09	-1.823763E-10	+2.147671E-10
2604	-1.554375E-09	-1.829032E-10	+2.146852E-10
2605	-1.086750E-09	-1.832502E-10	+2.146031E-10
2606	-3.774375E-09	-1.846282E-10	+2.145251E-10
2607	+4.522500E-10	-1.843839E-10	+2.144430E-10
2608	-3.519750E-09	-1.856628E-10	+2.143646E-10
2609	-4.462125E-09	-1.873019E-10	+2.142886E-10
2610	+3.168000E-09	-1.860164E-10	+2.142104E-10
2611	-5.138625E-09	-1.879132E-10	+2.141367E-10
2612	-3.337500E-09	-1.891190E-10	+2.140581E-10
2613	+7.672500E-10	-1.887530E-10	+2.139765E-10
2614	+1.176000E-09	-1.882309E-10	+2.138953E-10
2615	+1.277062E-08	-1.832753E-10	+2.138709E-10
2616	-7.452000E-09	-1.860539E-10	+2.138072E-10
2617	+1.957500E-09	-1.852348E-10	+2.137270E-10
2618	+4.491375E-09	-1.834485E-10	+2.136528E-10
2619	-4.852125E-09	-1.852311E-10	+2.135787E-10
2620	+4.100250E-09	-1.835954E-10	+2.135034E-10
2621	+2.028000E-09	-1.827516E-10	+2.134236E-10
2622	+1.799250E-09	-1.819957E-10	+2.133435E-10
2623	-1.174875E-09	-1.823742E-10	+2.132625E-10
2624	+3.418875E-09	-1.810018E-10	+2.131856E-10
2625	-6.975000E-11	-1.809594E-10	+2.131044E-10
2626	+5.835375E-09	-1.786684E-10	+2.130356E-10
2627	+3.388875E-09	-1.773103E-10	+2.129588E-10
2628	-9.462375E-09	-1.808435E-10	+2.129071E-10
2629	-4.244250E-09	-1.823891E-10	+2.128317E-10
2630	+2.862000E-09	-1.812315E-10	+2.127539E-10
2631	-2.510250E-09	-1.821167E-10	+2.126748E-10
2632	-9.363750E-10	-1.824033E-10	+2.125942E-10
2633	+1.080750E-09	-1.819236E-10	+2.125140E-10
2634	-1.058250E-09	-1.822563E-10	+2.124336E-10
2635	+1.393125E-09	-1.816584E-10	+2.123538E-10
2636	-2.918250E-09	-1.826966E-10	+2.122757E-10
2637	+1.910625E-09	-1.819027E-10	+2.121967E-10
2638	-4.861125E-09	-1.836765E-10	+2.121237E-10
2639	+4.425000E-10	-1.834392E-10	+2.120434E-10
2640	+4.261500E-09	-1.817555E-10	+2.119698E-10
2641	-5.647125E-09	-1.838250E-10	+2.118996E-10
2642	+4.743000E-09	-1.819602E-10	+2.118276E-10
2643	-2.846625E-09	-1.829684E-10	+2.117498E-10
2644	-6.547500E-10	-1.831468E-10	+2.116698E-10
2645	-2.095500E-09	-1.838698E-10	+2.115910E-10
2646	-2.786250E-09	-1.848533E-10	+2.115133E-10
2647	-4.290750E-09	-1.864045E-10	+2.114391E-10
2648	-3.191250E-09	-1.875392E-10	+2.113622E-10
2649	+5.550000E-11	-1.874475E-10	+2.112824E-10
2650	-2.502750E-09	-1.883212E-10	+2.112045E-10
2651	+5.861625E-09	-1.860390E-10	+2.111372E-10
2652	-1.067250E-09	-1.863713E-10	+2.110578E-10
2653	-4.951500E-09	-1.881675E-10	+2.109859E-10
2654	+3.392625E-09	-1.868182E-10	+2.109107E-10
2655	+4.062375E-09	-1.852178E-10	+2.108373E-10
2656	-5.535000E-10	-1.853565E-10	+2.107579E-10
2657	-1.740375E-09	-1.859417E-10	+2.106794E-10
2658	+2.368500E-09	-1.849807E-10	+2.106023E-10
2659	-2.134125E-09	-1.857137E-10	+2.105244E-10
2660	-2.589000E-09	-1.866172E-10	+2.104472E-10
2661	+5.726625E-09	-1.843950E-10	+2.103798E-10
2662	-2.690625E-09	-1.853365E-10	+2.103029E-10
2663	+4.033125E-09	-1.837524E-10	+2.102299E-10
2664	+1.692000E-09	-1.830483E-10	+2.101521E-10
2665	-6.423000E-09	-1.853897E-10	+2.100863E-10
2666	+1.355250E-09	-1.848118E-10	+2.100083E-10
2667	+2.486625E-09	-1.838102E-10	+2.099319E-10
2668	-6.484500E-09	-1.861718E-10	+2.098665E-10
2669	+7.160625E-09	-1.834191E-10	+2.098059E-10
2670	-2.629875E-09	-1.843354E-10	+2.097293E-10
2671	-4.944375E-09	-1.861175E-10	+2.096583E-10
2672	+1.166250E-10	-1.860042E-10	+2.095799E-10
2673	-1.213125E-09	-1.863885E-10	+2.095018E-10
2674	-9.802125E-09	-1.899845E-10	+2.094543E-10
2675	+1.551000E-09	-1.893336E-10	+2.093770E-10
2676	+2.950125E-09	-1.881605E-10	+2.093021E-10
2677	-1.332000E-09	-1.885877E-10	+2.092243E-10
2678	+1.059263E-08	-1.845619E-10	+2.091849E-10
2679	+2.669250E-09	-1.834966E-10	+2.091095E-10
2680	-8.250000E-12	-1.834312E-10	+2.090315E-10
2681	+5.898750E-10	-1.831428E-10	+2.089537E-10
2682	+5.103750E-10	-1.828842E-10	+2.088759E-10
2683	-3.382875E-09	-1.840769E-10	+2.088015E-10
2684	-2.355750E-09	-1.848860E-10	+2.087252E-10
2685	-5.066250E-10	-1.850059E-10	+2.086475E-10
2686	+2.925000E-11	-1.849261E-10	+2.085698E-10
2687	+2.763375E-09	-1.838289E-10	+2.084951E-10
2688	+2.328750E-10	-1.836738E-10	+2.084176E-10
2689	-5.272875E-09	-1.855664E-10	+2.083486E-10
2690	+4.277250E-09	-1.839074E-10	+2.082778E-10
2691	-1.491375E-09	-1.843933E-10	+2.082009E-10
2692	+4.780875E-09	-1.825488E-10	+2.081317E-10
2693	-5.400750E-09	-1.844865E-10	+2.080635E-10
2694	-1.382250E-09	-1.849311E-10	+2.079867E-10
2695	-6.788625E-09	-1.873814E-10	+2.079239E-10
2696	+4.714500E-09	-1.855632E-10	+2.078548E-10
2697	+4.308000E-09	-1.838971E-10	+2.077844E-10
2698	-3.255750E-09	-1.850357E-10	+2.077105E-10
2699	-1.309125E-09	-1.854522E-10	+2.076339E-10
2700	+1.319250E-09	-1.848949E-10	+2.075577E-10
2701	-1.236750E-09	-1.852843E-10	+2.074812E-10
2702	-5.715750E-09	-1.873311E-10	+2.074145E-10
2703	-2.648250E-09	-1.882415E-10	+2.073398E-10
2704	-1.076250E-09	-1.885699E-10	+2.072633E-10
2705	+8.373750E-09	-1.854046E-10	+2.072109E-10
2706	+2.578125E-09	-1.843833E-10	+2.071368E-10
2707	+1.702875E-09	-1.836861E-10	+2.070615E-10
2708	-3.274125E-09	-1.848274E-10	+2.069881E-10
2709	+3.288750E-10	-1.846377E-10	+2.069118E-10
2710	+1.805625E-09	-1.839033E-10	+2.068367E-10
